,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
1530,CHEMBL3971143,CCOCc1nc2c(C(=O)NCc3ncccc3C(F)(F)F)cc(NC(=O)c3ccccc3C(F)(F)F)cc2[nH]1,active,565.4740000000002,5.714300000000003,3.0,5.0,7.531652669587842
1531,CHEMBL3946870,COCCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3ccccc3C(F)(F)F)cc2[nH]1,active,530.9340000000002,6.237020000000004,3.0,4.0,8.301029995663981
1532,CHEMBL3979324,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(CC(C)(C)C)nc12,active,542.9890000000001,7.636720000000004,3.0,3.0,9.397940008672037
1533,CHEMBL3955576,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(C3CC3)nc12,active,512.9190000000002,6.925520000000002,3.0,3.0,8.008773924307505
1534,CHEMBL3984205,CCCC(C)(C)c1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3ccccc3C(F)(F)F)cc2[nH]1,active,557.0160000000002,8.125820000000006,3.0,3.0,9.096910013008056
1535,CHEMBL3970074,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(C3(C)CC3)nc12,active,526.9460000000001,7.099620000000003,3.0,3.0,9.301029995663981
1536,CHEMBL3895415,Cc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3C(F)(F)F)cc3[nH]c(C(C)(C)C)nc23)cc1Cl,active,528.9620000000002,7.345620000000005,3.0,3.0,9.0
1537,CHEMBL3978391,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2cc(Cl)ccc2Cl)cc2[nH]c(C(C)(C)C)nc12,active,529.8550000000001,7.633620000000002,3.0,3.0,8.244125144327509
1538,CHEMBL3907892,Cc1ccc(NC(=O)c2cc(NC(=O)c3cc(Cl)ccc3Cl)cc3[nH]c(C(C)(C)C)nc23)cc1Cl,active,529.8550000000002,7.633620000000005,3.0,3.0,7.82102305270683
1539,CHEMBL3964736,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(C3(C(F)(F)F)CC3)nc12,active,580.9159999999999,7.642020000000003,3.0,3.0,8.920818753952375
1540,CHEMBL3978818,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3ccccc3C(F)(F)F)cc2n1C,active,530.9340000000001,6.204920000000004,2.0,5.0,6.929223537156565
1541,CHEMBL3927950,COCc1nc2c(C(=O)NCc3ccccc3Cl)cc(NC(=O)c3ccccc3C(F)(F)F)cc2n1C,active,530.9340000000001,5.574200000000004,2.0,5.0,6.485053994691996
1542,CHEMBL3967154,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3c(F)cccc3Cl)cc2[nH]1,active,501.3450000000002,5.968220000000003,3.0,4.0,8.173925197299173
1543,CHEMBL3890398,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3ccc(F)cc3Cl)cc2[nH]1,active,501.3450000000002,5.968220000000003,3.0,4.0,8.3767507096021
1544,CHEMBL3912074,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3cc(F)ccc3Cl)cc2[nH]1,active,501.3450000000002,5.968220000000003,3.0,4.0,8.040958607678906
1545,CHEMBL3979720,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3ccccc3Cl)cc2[nH]1,active,483.3550000000002,5.829120000000003,3.0,4.0,8.292429823902063
1546,CHEMBL3950762,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3cccnc3Cl)cc2[nH]1,active,484.34300000000013,5.224120000000003,3.0,5.0,7.468521082957745
1547,CHEMBL3970455,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3ccccc3Br)cc2[nH]1,active,527.8060000000002,5.938220000000003,3.0,4.0,8.214670164989233
1548,CHEMBL3944352,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3c(Cl)cccc3Cl)cc2[nH]1,active,517.8000000000003,6.482520000000004,3.0,4.0,8.221848749616356
1549,CHEMBL3931645,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3cc(Cl)ccc3Cl)cc2[nH]1,active,517.8000000000003,6.482520000000003,3.0,4.0,8.431798275933005
1550,CHEMBL3903648,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3cccc(F)c3Cl)cc2[nH]1,active,501.3450000000002,5.968220000000003,3.0,4.0,7.47755576649368
1551,CHEMBL3940658,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3c(F)ccc(F)c3Cl)cc2[nH]1,active,519.3350000000003,6.107320000000002,3.0,4.0,7.1090204030103115
1552,CHEMBL3909185,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3c(Cl)cccc3Br)cc2[nH]1,active,562.2510000000001,6.591620000000003,3.0,4.0,8.795880017344075
1553,CHEMBL3946010,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3c(F)cccc3Br)cc2[nH]1,active,545.7960000000002,6.077320000000003,3.0,4.0,8.55284196865778
1554,CHEMBL3918119,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3c(C)cccc3Cl)cc2[nH]1,active,497.38200000000023,6.137540000000004,3.0,4.0,8.537602002101044
1555,CHEMBL3954698,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3ccc(C)cc3Cl)cc2[nH]1,active,497.38200000000023,6.137540000000004,3.0,4.0,8.050609993355087
1556,CHEMBL3930591,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3cc(Br)ccc3Cl)cc2[nH]1,active,562.2510000000001,6.591620000000003,3.0,4.0,8.346787486224656
1557,CHEMBL3969140,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3cc(Cl)ccc3Br)cc2[nH]1,active,562.2510000000001,6.5916200000000025,3.0,4.0,8.823908740944319
1558,CHEMBL3939587,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3cc(C)ccc3Cl)cc2[nH]1,active,497.38200000000023,6.137540000000003,3.0,4.0,7.939302159646388
1559,CHEMBL3925241,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3cc(C)ccc3C(F)(F)F)cc2[nH]1,active,530.9340000000002,6.502940000000003,3.0,4.0,8.10790539730952
1560,CHEMBL3956261,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3cc(C(F)(F)F)ccc3C(F)(F)F)cc2[nH]1,active,584.9040000000002,7.213320000000004,3.0,4.0,8.585026652029182
1561,CHEMBL3919785,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3ccc(C(F)(F)F)cc3C(F)(F)F)cc2[nH]1,active,584.9040000000002,7.213320000000004,3.0,4.0,6.116452120731957
1562,CHEMBL3947570,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3cc(F)ccc3C(F)(F)F)cc2[nH]1,active,534.8970000000002,6.333620000000003,3.0,4.0,8.585026652029182
1563,CHEMBL3342696,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3c(Cl)cccc3C(F)(F)F)cc2[nH]1,active,551.3520000000002,6.847920000000004,3.0,4.0,10.0
1564,CHEMBL3946547,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3cc(OCCOC(C)C)ccc3Cl)cc2[nH]1,active,585.4880000000003,6.632920000000005,3.0,6.0,8.455931955649724
1565,CHEMBL3898399,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(NCCCN(C)C)nc12,active,573.019,6.411720000000003,4.0,5.0,7.651695136951839
1566,CHEMBL3930897,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(NCC(C)(C)CN(C)C)nc12,active,601.0729999999999,7.047820000000004,4.0,5.0,7.698970004336019
1567,CHEMBL3892981,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(NCCN(C(C)C)C(C)C)nc12,active,615.1,7.578820000000005,4.0,5.0,6.997402019280091
1568,CHEMBL3925464,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(N3CCOCC3)nc12,active,557.96,5.884720000000003,3.0,5.0,8.795880017344075
1569,CHEMBL3953129,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(N)nc12,active,487.86900000000014,5.630320000000001,4.0,4.0,8.4089353929735
1570,CHEMBL3916478,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(NCC(C)(C)CO)nc12,active,574.003,6.478520000000004,5.0,5.0,8.070581074285707
1571,CHEMBL3940967,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(NCC3(C)COC3)nc12,active,571.987,6.496520000000003,4.0,5.0,6.394371777992381
1572,CHEMBL3895259,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(NCC(=O)OC(C)(C)C)nc12,active,602.0129999999999,6.801720000000003,4.0,6.0,8.119186407719209
1573,CHEMBL3892485,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(NCC(=O)O)nc12,active,545.9050000000001,5.544620000000002,5.0,5.0,8.42021640338319
1574,CHEMBL3975482,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2c1nc(NCC(C)(C)CO)n2C,active,588.0300000000001,6.488920000000005,4.0,6.0,7.623423042943488
1575,CHEMBL3908122,COCC(C)(C)CNc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3ccccc3C(F)(F)F)cc2[nH]1,active,588.0300000000003,7.132620000000005,4.0,5.0,8.229147988357855
1576,CHEMBL3930662,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(N3CCCC3)nc12,active,541.9610000000001,6.648320000000003,3.0,4.0,9.522878745280337
1577,CHEMBL3947321,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(N3CCC3)nc12,active,527.9340000000002,6.258220000000002,3.0,4.0,8.886056647693163
1578,CHEMBL3976835,COC1CN(c2nc3c(C(=O)Nc4cccc(Cl)c4C)cc(NC(=O)c4ccccc4C(F)(F)F)cc3[nH]2)C1,active,557.9600000000002,5.8831200000000035,3.0,5.0,8.494850021680094
1579,CHEMBL3914711,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(NCC(C)(C)O)nc12,active,559.9760000000001,6.230920000000004,5.0,5.0,9.0
1580,CHEMBL3928327,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(NC[C@@H]3CCCO3)nc12,active,571.987,6.639020000000003,4.0,5.0,8.494850021680094
1581,CHEMBL4108273,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(NC[C@H]3CCCO3)nc12,active,571.987,6.639020000000003,4.0,5.0,8.619788758288394
1582,CHEMBL4113493,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(N[C@H](CO)C(C)C)nc12,active,574.003,6.476920000000004,5.0,5.0,8.494850021680094
1583,CHEMBL3908664,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(N[C@@H](CO)C(C)C)nc12,active,574.003,6.476920000000004,5.0,5.0,8.327902142064282
1584,CHEMBL4108723,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(N[C@H](CO)C(C)(C)C)nc12,active,588.03,6.867020000000005,5.0,5.0,8.346787486224656
1585,CHEMBL3933466,COCC(C)(C)CN(C)c1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3ccccc3C(F)(F)F)cc2[nH]1,active,602.0570000000002,7.156920000000006,3.0,5.0,8.958607314841775
1586,CHEMBL3923054,COCCCNc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3ccccc3C(F)(F)F)cc2[nH]1,active,559.9760000000002,6.496520000000004,4.0,5.0,8.698970004336019
1587,CHEMBL3950781,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(NCCOC(C)C)nc12,active,574.003,6.8850200000000035,4.0,5.0,8.443697499232712
1588,CHEMBL3899486,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(NCCOC(C)(C)C)nc12,active,588.03,7.275120000000004,4.0,5.0,9.522878745280337
1589,CHEMBL3931869,COC(C)(C)CNc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3ccccc3C(F)(F)F)cc2[nH]1,active,574.0030000000003,6.885020000000004,4.0,5.0,8.080921907623926
1590,CHEMBL3916391,CSCCNc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3ccccc3C(F)(F)F)cc2[nH]1,active,562.0170000000002,6.823020000000003,4.0,5.0,8.920818753952375
1591,CHEMBL3926265,CSc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3ccccc3C(F)(F)F)cc2[nH]1,active,518.9480000000002,6.770020000000003,3.0,4.0,8.443697499232712
1592,CHEMBL3963963,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(S(C)(=O)=O)nc12,active,550.946,5.451620000000002,3.0,5.0,8.958607314841775
1593,CHEMBL3973372,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c([S+](C)[O-])nc12,active,534.9470000000001,5.785520000000002,3.0,4.0,8.958607314841775
1594,CHEMBL3911363,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2c(F)cccc2Cl)cc2[nH]c(N(C)C)nc12,active,500.36100000000016,5.887820000000003,3.0,4.0,8.795880017344075
1595,CHEMBL3978309,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2c(Cl)cccc2Cl)cc2[nH]c(N(C)C)nc12,active,516.8160000000001,6.402120000000003,3.0,4.0,8.721246399047171
1596,CHEMBL3916792,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccc(Cl)cc2Cl)cc2[nH]c(N(C)C)nc12,active,516.8160000000001,6.402120000000002,3.0,4.0,9.0
1597,CHEMBL3959403,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2cc(Cl)ccc2Cl)cc2[nH]c(N(C)C)nc12,active,516.8160000000001,6.402120000000002,3.0,4.0,8.346787486224656
1598,CHEMBL3925798,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2c(F)cccc2Br)cc2[nH]c(N(C)C)nc12,active,544.812,5.996920000000003,3.0,4.0,8.214670164989233
1599,CHEMBL3901262,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2c(Cl)cccc2Br)cc2[nH]c(N(C)C)nc12,active,561.2669999999999,6.5112200000000025,3.0,4.0,8.443697499232712
1600,CHEMBL3894589,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2cc(C#CC3CC3)ccc2Cl)cc2[nH]c(N(C)C)nc12,active,546.4580000000002,6.510220000000003,3.0,4.0,6.340178841944295
1601,CHEMBL3965972,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2cc(Cl)ccc2Cl)cc2[nH]c(NCC(C)(C)CO)nc12,active,574.8960000000001,6.766520000000003,5.0,5.0,8.853871964321762
1602,CHEMBL3896436,COCC(C)(C)CNc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3cc(Cl)ccc3Cl)cc2[nH]1,active,588.9230000000001,7.420620000000005,4.0,5.0,10.0
1603,CHEMBL3972668,CCOCCOc1ccc(Cl)c(C(=O)Nc2cc(C(=O)Nc3cccc(Cl)c3C)c3nc(COC)[nH]c3c2)c1,active,571.4610000000002,6.244420000000005,3.0,6.0,7.939302159646388
1604,CHEMBL3934126,COCCCc1ccc(Cl)c(C(=O)Nc2cc(C(=O)Nc3cccc(Cl)c3C)c3nc(COC)[nH]c3c2)c1,active,555.4620000000002,6.408120000000006,3.0,5.0,8.013228265733755
1605,CHEMBL3961629,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3cc(C#CCOC(C)(C)C)ccc3Cl)cc2[nH]1,active,593.5110000000003,6.995720000000005,3.0,5.0,6.233735909348004
1606,CHEMBL3960532,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3cc(CCCOC(C)(C)C)ccc3Cl)cc2[nH]1,active,597.5430000000003,7.576820000000006,3.0,5.0,8.136677139879543
1607,CHEMBL3923177,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3cc(CCC(C)(C)O)ccc3Cl)cc2[nH]1,active,569.4890000000003,6.532620000000005,4.0,5.0,6.68277265082358
1608,CHEMBL3923827,CCOCc1ccc(Cl)c(C(=O)Nc2cc(C(=O)Nc3cccc(Cl)c3C)c3nc(COC)[nH]c3c2)c1,active,541.4350000000002,6.365620000000004,3.0,5.0,7.2403321553103694
1609,CHEMBL3961176,CCOCCOCc1ccc(Cl)c(C(=O)Nc2cc(C(=O)Nc3cccc(Cl)c3C)c3nc(COC)[nH]c3c2)c1,active,585.4880000000002,6.3822200000000056,3.0,6.0,8.200659450546418
1610,CHEMBL3984488,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3cc(CCC4CC4)ccc3Cl)cc2[nH]1,active,551.4740000000003,7.171720000000005,3.0,4.0,8.013228265733755
1611,CHEMBL3955869,COCc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3cc(CCc4ccccc4)ccc3Cl)cc2[nH]1,active,587.5070000000002,7.6143200000000055,3.0,4.0,8.060480747381382
1612,CHEMBL3938271,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(C3CCCC3)nc12,active,540.9730000000001,7.705720000000003,3.0,3.0,8.657577319177793
1613,CHEMBL3913768,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2cc(Cl)ccc2Cl)cc2[nH]c(C3CCCC3)nc12,active,541.8660000000001,7.993720000000002,3.0,3.0,7.59176003468815
1614,CHEMBL3929235,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2c(F)cccc2Cl)cc2[nH]c(C3CCCC3)nc12,active,525.4110000000002,7.479420000000004,3.0,3.0,8.2518119729938
1615,CHEMBL4109733,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2c(F)cccc2Cl)cc2[nH]c([C@H]3CCCO3)nc12,active,527.3830000000002,6.673320000000004,3.0,4.0,8.200659450546418
1616,CHEMBL4110463,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2c(Cl)cccc2Cl)cc2[nH]c([C@H]3CCCO3)nc12,active,543.8380000000002,7.1876200000000035,3.0,4.0,9.0
1617,CHEMBL4109477,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2cc(Cl)ccc2Cl)cc2[nH]c([C@H]3CCCO3)nc12,active,543.8380000000002,7.187620000000003,3.0,4.0,7.2262135550188065
1618,CHEMBL3949570,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c([C@@H]3CCC(=O)N3)nc12,active,555.9440000000001,5.999220000000003,4.0,4.0,8.4089353929735
1619,CHEMBL4114557,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c([C@H]3CCC(=O)N3)nc12,active,555.9440000000001,5.999220000000003,4.0,4.0,7.484126156288321
1620,CHEMBL3961691,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(CC(=O)N3CCCC3)nc12,active,583.9979999999998,6.213020000000003,3.0,4.0,8.657577319177793
1621,CHEMBL3986920,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(CC(=O)N(C)C)nc12,active,557.96,5.678820000000003,3.0,4.0,8.154901959985743
1622,CHEMBL3935272,CNC(=O)Cc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3ccccc3C(F)(F)F)cc2[nH]1,active,543.9330000000002,5.336620000000003,4.0,4.0,7.987162775294828
1623,CHEMBL3962760,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(Cl)nc12,active,507.2990000000001,6.701520000000001,3.0,3.0,9.522878745280337
1624,CHEMBL3940802,COCCNc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3ccccc3C(F)(F)F)cc2[nH]1,active,545.9490000000002,6.1064200000000035,4.0,5.0,8.619788758288394
1625,CHEMBL3973716,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(NCCO)nc12,active,531.9220000000001,5.452320000000003,5.0,5.0,8.481486060122112
1626,CHEMBL3916223,CNc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3ccccc3C(F)(F)F)cc2[nH]1,active,501.89600000000013,6.089820000000002,4.0,4.0,8.657577319177793
1627,CHEMBL3944163,CCNc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3ccccc3C(F)(F)F)cc2[nH]1,active,515.9230000000002,6.4799200000000035,4.0,4.0,8.721246399047171
1628,CHEMBL3981545,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(NCC(C)(C)C)nc12,active,558.004,7.506120000000004,4.0,4.0,9.698970004336019
1629,CHEMBL3952794,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(NC3CCCC3)nc12,active,555.9879999999999,7.402620000000003,4.0,4.0,9.397940008672037
1630,CHEMBL3892483,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(N3CCCCC3)nc12,active,555.988,7.038420000000003,3.0,4.0,9.397940008672037
1631,CHEMBL3967246,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(N3CCN(C)CC3)nc12,active,571.0029999999999,5.799920000000004,3.0,5.0,8.275724130399212
1632,CHEMBL3938514,CCCN(CCO)c1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3ccccc3C(F)(F)F)cc2[nH]1,active,574.0030000000003,6.256820000000005,4.0,5.0,8.013228265733755
1633,CHEMBL3910571,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(N(C)C)nc12,active,515.9230000000001,6.114120000000002,3.0,4.0,8.795880017344075
1634,CHEMBL3918491,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(NCCN3CCOCC3)nc12,active,601.0289999999999,5.792220000000004,4.0,6.0,8.508638306165727
1635,CHEMBL3915953,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(NCCN(C)C)nc12,active,558.9920000000001,6.021620000000003,4.0,5.0,7.801342913045577
1636,CHEMBL3917059,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(N3CC(O)C3)nc12,active,543.933,5.229020000000003,4.0,5.0,8.721246399047171
1637,CHEMBL3986801,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(N3CC[C@H](N(C)C)C3)nc12,active,585.03,6.188420000000004,3.0,5.0,9.0
1638,CHEMBL3981012,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(N3CC[C@H](O)C3)nc12,active,557.96,5.619120000000003,4.0,5.0,8.67778070526608
1639,CHEMBL3907421,CCN(CC)CCNc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3ccccc3C(F)(F)F)cc2[nH]1,active,587.0460000000003,6.801820000000005,4.0,5.0,7.935542010773082
1640,CHEMBL3969594,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2ccccc2C(F)(F)F)cc2[nH]c(NCCN3CCCC3)nc12,active,585.0299999999999,6.555820000000003,4.0,5.0,7.500312917381596
1641,CHEMBL3951950,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2cc(Cl)ccc2Cl)cc2[nH]c(NCC(C)(C)O)nc12,active,560.8690000000001,6.518920000000003,5.0,5.0,8.4089353929735
1642,CHEMBL3940919,COC(C)(C)CNc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3cc(Cl)ccc3Cl)cc2[nH]1,active,574.8960000000002,7.173020000000004,4.0,5.0,8.00436480540245
1643,CHEMBL3926077,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2cc(Cl)ccc2Cl)cc2[nH]c(NCCOC(C)C)nc12,active,574.8960000000001,7.173020000000004,4.0,5.0,9.397940008672037
1644,CHEMBL3897304,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2c(F)cccc2Cl)cc2[nH]c(NCCOC(C)C)nc12,active,558.441,6.658720000000004,4.0,5.0,9.397940008672037
1645,CHEMBL3956169,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2c(F)cccc2Cl)cc2[nH]c(NCCOC(C)(C)C)nc12,active,572.4680000000001,7.0488200000000045,4.0,5.0,8.638272163982407
1646,CHEMBL3912512,COCC(C)(C)CNc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3c(F)cccc3Cl)cc2[nH]1,active,572.4680000000002,6.9063200000000045,4.0,5.0,8.187086643357144
1647,CHEMBL3902791,COC(C)(C)CNc1nc2c(C(=O)Nc3cccc(Cl)c3C)cc(NC(=O)c3c(F)cccc3Cl)cc2[nH]1,active,558.4410000000001,6.658720000000004,4.0,5.0,8.2839966563652
1648,CHEMBL3895736,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2c(F)cccc2Cl)cc2[nH]c(NC[C@@H]3CCCO3)nc12,active,556.4250000000001,6.412720000000004,4.0,5.0,8.221848749616356
1649,CHEMBL4107162,Cc1c(Cl)cccc1NC(=O)c1cc(NC(=O)c2c(F)cccc2Cl)cc2[nH]c(NC[C@H]3CCCO3)nc12,active,556.4250000000001,6.412720000000004,4.0,5.0,8.013228265733755
