molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL1683193,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(NC(=O)c2ccccc2)c1,intermediate,3500.0
CHEMBL1683194,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(NS(=O)(=O)c2ccccc2)c1,active,660.0
CHEMBL1683195,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(OCc2ccccc2)c1,intermediate,1100.0
CHEMBL1683196,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(Oc2ccccc2)c1,intermediate,1800.0
CHEMBL1683197,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,active,8.0
CHEMBL1683198,COc1ccccc1C#Cc1cccc(CN(Cc2ccccc2)C(=O)NC(C)C)c1,active,150.0
CHEMBL1683199,COc1cccc(C#Cc2cccc(CN(Cc3ccccc3)C(=O)NC(C)C)c2)c1,active,27.0
CHEMBL1683200,COc1ccc(C#Cc2cccc(CN(Cc3ccccc3)C(=O)NC(C)C)c2)cc1,active,72.0
CHEMBL1683201,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2cccc(Cl)c2)c1,active,13.0
CHEMBL1683202,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2ccc(Cl)cc2)c1,active,22.0
CHEMBL1683203,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2cccc(C(F)(F)F)c2)c1,active,9.0
CHEMBL1683204,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2ccc(C(F)(F)F)cc2)c1,active,13.0
CHEMBL1683205,COc1ccccc1CN(Cc1cccc(C#Cc2ccccc2)c1)C(=O)NC(C)C,active,580.0
CHEMBL1683206,COc1ccc(CN(Cc2cccc(C#Cc3ccccc3)c2)C(=O)NC(C)C)cc1,active,150.0
CHEMBL1683207,COc1cccc(CN(Cc2cccc(C#Cc3ccccc3)c2)C(=O)NC(C)C)c1,active,46.0
CHEMBL1683208,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cccc(C(F)(F)F)c1,active,18.0
CHEMBL1681803,Cc1cccc(CN(Cc2cccc(C#Cc3ccccc3)c2)C(=O)NC(C)C)c1,active,15.0
CHEMBL1683209,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cccc(-c2ccccc2)c1,active,3.0
CHEMBL1683210,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cccc(C#CC2CC2)c1,active,1.0
CHEMBL1683211,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cncc(C#CC2CC2)c1,active,18.0
CHEMBL1683212,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cncc(C#CC2CCCC2)c1,active,3.0
CHEMBL1683213,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cncc(C#Cc2ccccc2)c1,active,2.0
CHEMBL412099,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1,active,1.0
CHEMBL1683214,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccc(Cl)cc2)c1)Cc1cccc(C#Cc2ccccn2)c1,active,1.0
CHEMBL1683215,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccc(Cl)cc2)c1)Cc1cccc(C#Cc2cccnc2)c1,active,1.0
CHEMBL1683216,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccc(C(F)(F)F)cc2)c1)Cc1cccc(C#Cc2cccnc2)c1,active,3.0
CHEMBL1683217,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccncc2)c1)Cc1cccc(C#Cc2ccc(Cl)cc2)c1,active,2.0
CHEMBL1683218,O=C(Nc1ccccc1)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,inactive,10000.0
CHEMBL1683219,O=C(NCc1ccccc1)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,inactive,10000.0
CHEMBL1683220,CCCNC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,active,8.0
CHEMBL1683221,O=C(NC1CCC1)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,active,12.0
CHEMBL1683222,CCC(CC)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,active,31.0
CHEMBL1683223,O=C(NC1CC1)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,active,32.0
CHEMBL1683224,O=C(NCC1CC1)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,active,48.0
CHEMBL1683225,CC(C)NC(=N)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,intermediate,7900.0
CHEMBL1683226,CC(C)N/C(=N\C(=O)OC(C)(C)C)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,active,190.0
CHEMBL1683227,CC(C)N/C(=N\C#N)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,active,260.0
CHEMBL1683228,CC(C)NC(=S)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,active,43.0
CHEMBL1683191,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(-c2ccccc2)c1,inactive,11900.0
CHEMBL1683193,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(NC(=O)c2ccccc2)c1,intermediate,4300.0
CHEMBL1683194,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(NS(=O)(=O)c2ccccc2)c1,inactive,50000.0
CHEMBL1683195,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(OCc2ccccc2)c1,inactive,11900.0
CHEMBL1683196,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(Oc2ccccc2)c1,intermediate,8600.0
CHEMBL1683197,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,active,910.0
CHEMBL1683199,COc1cccc(C#Cc2cccc(CN(Cc3ccccc3)C(=O)NC(C)C)c2)c1,intermediate,1300.0
CHEMBL1683200,COc1ccc(C#Cc2cccc(CN(Cc3ccccc3)C(=O)NC(C)C)c2)cc1,intermediate,4200.0
CHEMBL1683201,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2cccc(Cl)c2)c1,intermediate,3700.0
CHEMBL1683202,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2ccc(Cl)cc2)c1,intermediate,2000.0
CHEMBL1683203,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2cccc(C(F)(F)F)c2)c1,intermediate,1800.0
CHEMBL1683204,CC(C)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2ccc(C(F)(F)F)cc2)c1,active,990.0
CHEMBL1683205,COc1ccccc1CN(Cc1cccc(C#Cc2ccccc2)c1)C(=O)NC(C)C,inactive,10600.0
CHEMBL1683206,COc1ccc(CN(Cc2cccc(C#Cc3ccccc3)c2)C(=O)NC(C)C)cc1,inactive,14800.0
CHEMBL1683207,COc1cccc(CN(Cc2cccc(C#Cc3ccccc3)c2)C(=O)NC(C)C)c1,intermediate,3600.0
CHEMBL1683208,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cccc(C(F)(F)F)c1,intermediate,4100.0
CHEMBL1681803,Cc1cccc(CN(Cc2cccc(C#Cc3ccccc3)c2)C(=O)NC(C)C)c1,intermediate,3000.0
CHEMBL1683209,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cccc(-c2ccccc2)c1,intermediate,3700.0
CHEMBL1683210,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cccc(C#CC2CC2)c1,active,160.0
CHEMBL1683211,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cncc(C#CC2CC2)c1,active,490.0
CHEMBL1683212,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cncc(C#CC2CCCC2)c1,active,490.0
CHEMBL1683213,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccccc2)c1)Cc1cncc(C#Cc2ccccc2)c1,active,360.0
CHEMBL412099,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1,active,420.0
CHEMBL1683214,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccc(Cl)cc2)c1)Cc1cccc(C#Cc2ccccn2)c1,active,480.0
CHEMBL1683215,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccc(Cl)cc2)c1)Cc1cccc(C#Cc2cccnc2)c1,active,240.0
CHEMBL1683216,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccc(C(F)(F)F)cc2)c1)Cc1cccc(C#Cc2cccnc2)c1,active,330.0
CHEMBL1683217,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccncc2)c1)Cc1cccc(C#Cc2ccc(Cl)cc2)c1,active,340.0
CHEMBL1683220,CCCNC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,intermediate,2900.0
CHEMBL1683221,O=C(NC1CCC1)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,intermediate,2400.0
CHEMBL1683222,CCC(CC)NC(=O)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,intermediate,1600.0
CHEMBL1683223,O=C(NC1CC1)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,intermediate,5200.0
CHEMBL1683224,O=C(NCC1CC1)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,intermediate,3700.0
CHEMBL1683225,CC(C)NC(=N)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,inactive,17000.0
CHEMBL1683226,CC(C)N/C(=N\C(=O)OC(C)(C)C)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,inactive,27000.0
CHEMBL1683227,CC(C)N/C(=N\C#N)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,intermediate,1600.0
CHEMBL1683228,CC(C)NC(=S)N(Cc1ccccc1)Cc1cccc(C#Cc2ccccc2)c1,intermediate,2700.0
CHEMBL412099,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1,intermediate,1300.0
CHEMBL1683214,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccc(Cl)cc2)c1)Cc1cccc(C#Cc2ccccn2)c1,intermediate,6700.0
CHEMBL1683215,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccc(Cl)cc2)c1)Cc1cccc(C#Cc2cccnc2)c1,intermediate,9700.0
CHEMBL1683216,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccc(C(F)(F)F)cc2)c1)Cc1cccc(C#Cc2cccnc2)c1,intermediate,7700.0
CHEMBL1683217,CC(C)NC(=O)N(Cc1cccc(C#Cc2ccncc2)c1)Cc1cccc(C#Cc2ccc(Cl)cc2)c1,intermediate,2100.0
CHEMBL180650,Cc1ccccc1-c1ccc(-c2ccc3c(c2)c(C)c(CC(C)(C)C(=O)O)n3Cc2ccc(Cl)cc2)cc1F,active,3.0
CHEMBL482674,CC(C)(O)CCc1ccc2c(c1)c1cc(Cl)ccc1c1nc(-c3c(C#N)cccc3C#N)[nH]c21,active,0.7
CHEMBL180617,Cc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(-c3ccc(-c4ccccc4Cl)c(F)c3)cc12,active,4.0
CHEMBL362242,Cc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(-c3ccc(-c4ccccc4)cc3)cc12,active,16.0
CHEMBL181236,CC(C)c1ccc2c(c1)c(C(=O)CC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1,active,260.0
CHEMBL507979,O=C(O)c1c(-c2ccc(OC(F)(F)F)cc2)c2sc(-c3ccc(OC(F)(F)F)cc3)cc2n1Cc1cccc(Cl)c1,active,390.0
CHEMBL362663,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2CCCc1ccccc1,intermediate,3200.0
CHEMBL181986,C=CCn1c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c2cc(C(C)C)ccc21,intermediate,6700.0
CHEMBL1774174,Cc1cccc(Nc2cc(Cl)nc(S[C@@H](C(=O)O)c3cccc4ccccc34)n2)c1C,intermediate,5100.0
CHEMBL509791,CC(C)(Cc1c(SCc2ccccc2)c2cc(C#Cc3ccc(Cl)cc3F)ccc2n1Cc1ccc(Cl)cc1)C(=O)O,active,60.0
CHEMBL1774175,CCCCCC[C@@H](Sc1nc(Cl)cc(Nc2cc(OCC(F)(F)F)cc(OCC(F)(F)F)c2)n1)C(=O)O,intermediate,2600.0
CHEMBL360114,Cc1ccccc1C(=O)c1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(C(C)C)cc12,active,900.0
CHEMBL484092,CC(C)Oc1ccc(-n2c(C(=O)O)cc3cc(Cc4ccc(C(C)(C)C)cc4)ccc32)cc1,active,60.0
CHEMBL1774176,CCCCCC[C@@H](Sc1nc(Cl)cc(Nc2cccc(C)c2C)n1)C(=O)O,intermediate,3900.0
CHEMBL182032,Cc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(-c3ccc(-c4ccccc4)c(F)c3)cc12,active,7.0
CHEMBL457204,CCCCCC[C@@H](Sc1nc(Cl)cc(Nc2ccc(-c3ccc(C#N)cc3)cc2)n1)C(=O)O,intermediate,1700.0
CHEMBL453202,CC(C)Nc1ccc(-n2c(C(=O)O)c(-c3ccc(OC(C)C)cc3)c3cc(Cc4ccc(C(C)(C)C)cc4)ccc32)cc1,active,70.0
CHEMBL1774305,CCCCCC[C@@H](Sc1nc(Cl)cc(NCc2ccc(-c3ccccc3)cc2)n1)C(=O)O,intermediate,1300.0
CHEMBL1774306,Cc1ccc(NS(=O)(=O)c2cc(C(=O)Nc3ccccc3C(=O)O)ccc2Br)cc1,intermediate,2300.0
CHEMBL565883,O=C(O)c1ccc(N2C(=O)/C(=C\c3ccc(-c4ccc(Br)cc4)o3)C=C2c2ccccc2)cc1,intermediate,2800.0
CHEMBL1324382,Cc1ccc(-n2c(=O)c3cc4c(=O)n(-c5ccc(C)c(C)c5)c(=O)c4c(C(=O)c4ccc(C(=O)O)cc4)c3c2=O)cc1C,intermediate,7900.0
CHEMBL1774307,CC1(C)CC(=O)C2=C(C1)N(CCC(=O)O)C1=C(C(=O)CC(C)(C)C1)C2c1ccc(OCc2ccc(Cl)cc2)c(Br)c1,intermediate,2600.0
CHEMBL1774308,CCCC(Sc1nc2ccc(NC(=O)c3ccc(C(C)(C)C)cc3)cc2s1)C(=O)O,intermediate,7700.0
CHEMBL1774309,COc1ccc(Sc2cccc(CN(C)c3cc(C(=O)O)nc4cc(Cl)cc(Cl)c34)c2)cc1,intermediate,3000.0
CHEMBL1774310,Cc1cc(Oc2ccc(Cl)cc2NC(=O)Nc2cccc(C(F)(F)F)c2)cc(S(=O)(=O)O)c1Cl,active,400.0
CHEMBL1774311,CCCCCCCCN(c1ccc(C(=O)O)cc1)S(=O)(=O)c1ccc(C)cc1,intermediate,3700.0
CHEMBL1378043,O=C(O)c1cc(-c2ccc(-c3ccc(-c4cc(C(=O)O)c5cc(Cl)ccc5n4)cc3)cc2)nc2ccc(Cl)cc12,active,500.0
CHEMBL29097,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1,intermediate,2400.0
CHEMBL563351,CCCCC(Sc1ccc(OCCCOc2ccc(-c3ccccc3)cc2)cc1)C(=O)O,intermediate,2200.0
CHEMBL558072,CCCCC(Sc1ccc(OCCCOc2cccc3c2CCCC3)cc1)C(=O)O,intermediate,2200.0
CHEMBL1780184,CCCCC(Sc1ccc(OCCCOc2ccc(Cl)cc2OC)cc1)C(=O)O,intermediate,9400.0
CHEMBL551884,CCCCC(Sc1ccc(OCCCOc2ccc(Cl)c(C(F)(F)F)c2)cc1)C(=O)O,intermediate,1700.0
CHEMBL564017,CCCCC(Sc1ccc(OCCCOc2cccc(C(F)(F)F)c2)cc1)C(=O)O,intermediate,2000.0
CHEMBL563546,CCCCC(Sc1ccc(OCCCOc2cccc(C(C)C)c2)cc1)C(=O)O,intermediate,2700.0
CHEMBL561284,CCCCC(Sc1ccc(OCCCOc2ccccc2C(C)C)cc1)C(=O)O,intermediate,4100.0
CHEMBL557342,CCCCC(Sc1ccc(OCCCOc2ccc(C)cc2)cc1)C(=O)O,intermediate,9300.0
CHEMBL549723,CCCCC(Sc1ccc(OCCCOc2ccccc2C)cc1)C(=O)O,intermediate,8800.0
CHEMBL559752,CCCCC(Cc1ccc(OCCCOc2cccc(C)c2C)cc1)C(=O)O,intermediate,7100.0
CHEMBL551480,CCCC[C@H](Sc1ccc(OCCCOc2cccc(C)c2C)cc1)C(=O)O,intermediate,4600.0
CHEMBL551479,CCCC[C@@H](Sc1ccc(OCCCOc2cccc(C)c2C)cc1)C(=O)O,intermediate,4200.0
CHEMBL558141,CCCCC(Sc1ccc(OCCCOc2cccc(C)c2C)cc1)C(=O)O,intermediate,2900.0
CHEMBL1780187,CCCCC(Sc1ccc(OCCCOc2ccc3ncccc3c2)cc1)C(=O)OCC,inactive,10000.0
CHEMBL551420,CCCCC(Sc1ccc(OCCCOc2ccc3ncccc3c2)cc1)C(=O)O,inactive,10000.0
CHEMBL550332,CCCCC(Sc1ccc(OCCCOc2cccc(OC)c2)cc1)C(=O)O,inactive,10000.0
CHEMBL560205,CCCCC(Sc1ccc(OCCCOc2ccccc2OC)cc1)C(=O)O,inactive,10000.0
CHEMBL560484,CCCCC(Sc1ccc(OCCCOc2cccc(C)c2)cc1)C(=O)O,inactive,10000.0
CHEMBL552347,CCCCC(Sc1ccc(OCCCOc2ccccc2)cc1)C(=O)O,inactive,10000.0
CHEMBL563311,CCCC/C(=C\c1ccc(OCCCOc2cccc(C)c2C)cc1)C(=O)O,inactive,10000.0
CHEMBL561006,Cc1cccc(OCCCOc2ccc(CCC(=O)O)cc2)c1C,inactive,10000.0
CHEMBL562786,Cc1cccc(OCCCOc2ccc(SCC(=O)O)cc2)c1C,inactive,10000.0
CHEMBL29097,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1,intermediate,1600.0
CHEMBL7162,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1,inactive,20000.0
CHEMBL15770,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,inactive,80000.0
CHEMBL1828850,COCCN(c1ccc(/C=C2\S/C(=N\c3ccccc3)N(C(C)C(=O)O)C2=O)cc1)c1ccccc1OC,intermediate,3500.0
CHEMBL1828851,Cc1ccc(Sc2ccc([N+](=O)[O-])cc2/C=C/C(=O)O)cc1,intermediate,4600.0
CHEMBL29097,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1,intermediate,2600.0
CHEMBL442012,CCCCCCCCCCCC(=O)c1c(C)c(CCC(=O)O)n(C)c1C,active,800.0
CHEMBL7162,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1,inactive,20000.0
CHEMBL442012,CCCCCCCCCCCC(=O)c1c(C)c(CCC(=O)O)n(C)c1C,active,670.0
CHEMBL1933276,CCCCCCCCCCCC(=O)c1c(-c2ccccc2)c(CCC(=O)O)n(C)c1C,active,140.0
CHEMBL1933420,CCCCCCCCCCCC(=O)c1c(C)c(CCC(=O)NS(C)(=O)=O)n(C)c1C,active,600.0
CHEMBL29097,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1,intermediate,1300.0
CHEMBL462523,CCCCCCC(Sc1nc(Cl)cc(NCc2ccc(-c3ccccc3)cc2)n1)C(=O)O,active,650.0
CHEMBL442012,CCCCCCCCCCCC(=O)c1c(C)c(CCC(=O)O)n(C)c1C,active,800.0
CHEMBL29097,CC(C)c1ccc2c(c1)c(SC(C)(C)C)c(CC(C)(C)C(=O)O)n2Cc1ccc(Cl)cc1,intermediate,1600.0
CHEMBL7162,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1,inactive,10000.0
CHEMBL1934678,Brc1ccc2c(c1)ncc1nc(-c3ccccc3)[nH]c12,intermediate,9500.0
CHEMBL1934791,Clc1ccccc1-c1nc2cnc3cc(Br)ccc3c2[nH]1,active,251.0
CHEMBL1934792,Clc1cccc(-c2nc3cnc4cc(Br)ccc4c3[nH]2)c1,active,859.0
CHEMBL1934793,Clc1ccc(-c2nc3cnc4cc(Br)ccc4c3[nH]2)cc1,inactive,10000.0
CHEMBL1934794,Cc1ccccc1-c1nc2cnc3cc(Br)ccc3c2[nH]1,active,395.0
CHEMBL1934795,Cc1cccc(-c2nc3cnc4cc(Br)ccc4c3[nH]2)c1,intermediate,1490.0
CHEMBL1934796,Cc1ccc(-c2nc3cnc4cc(Br)ccc4c3[nH]2)cc1,inactive,10000.0
CHEMBL1934797,Brc1ccc2c(c1)ncc1nc(-c3ccccc3Br)[nH]c12,active,506.0
CHEMBL1934798,Fc1ccccc1-c1nc2cnc3cc(Br)ccc3c2[nH]1,intermediate,6970.0
CHEMBL1934799,Brc1ccc2c(c1)ncc1nc(-c3ccccc3-c3ccccc3)[nH]c12,intermediate,4620.0
CHEMBL1934800,FC(F)(F)c1ccccc1-c1nc2cnc3cc(Br)ccc3c2[nH]1,active,1000.0
CHEMBL1934801,O=[N+]([O-])c1ccccc1-c1nc2cnc3cc(Br)ccc3c2[nH]1,active,669.0
CHEMBL1934802,N#Cc1ccccc1-c1nc2cnc3cc(Br)ccc3c2[nH]1,active,687.0
CHEMBL1934803,CN(C)c1ccccc1-c1nc2cnc3cc(Br)ccc3c2[nH]1,intermediate,6264.0
CHEMBL1934804,Oc1ccccc1-c1nc2cnc3cc(Br)ccc3c2[nH]1,intermediate,4116.0
CHEMBL412099,N#Cc1cccc(C#N)c1-c1nc2c3ccc(Cl)cc3c3ccccc3c2[nH]1,active,4.3
CHEMBL1934805,Clc1ccccc1-c1nc2c(Oc3ccccc3)nc3cc(Br)ccc3c2[nH]1,active,330.0
CHEMBL1934806,Clc1ccccc1-c1nc2c(OC3CCCCC3)nc3cc(Br)ccc3c2[nH]1,active,306.0
CHEMBL1934807,Clc1ccccc1-c1nc2c(OCc3ccccc3)nc3cc(Br)ccc3c2[nH]1,active,172.0
CHEMBL1934808,COc1nc2cc(Br)ccc2c2[nH]c(-c3ccccc3Cl)nc12,active,62.0
CHEMBL1934809,CCOc1nc2cc(Br)ccc2c2[nH]c(-c3ccccc3Cl)nc12,active,108.0
CHEMBL1934810,O=c1[nH]c2cc(Br)ccc2c2[nH]c(-c3ccccc3Cl)nc12,active,9.1
CHEMBL2042367,O=C(O)c1ccc(S(=O)(=O)n2cc(-c3ccc(-c4ccccc4COc4cc(C(F)(F)F)ccc4Cl)cc3)nn2)cc1,inactive,10000.0
CHEMBL2042366,O=C(O)c1ccc(Cn2cc(-c3ccc(-c4ccccc4COc4cc(C(F)(F)F)ccc4Cl)cc3)nn2)cc1,active,1000.0
CHEMBL2042365,Nc1cc(C(=O)O)ccc1Cn1cc(-c2ccc(-c3ccccc3COc3cc(C(F)(F)F)ccc3Cl)cc2)nn1,active,680.0
CHEMBL2042364,O=C(O)c1ccc(-c2ccc(-c3cn(Cc4ccc(C(=O)O)cc4[N+](=O)[O-])nn3)cc2)cc1,inactive,10000.0
CHEMBL2042363,O=C(O)c1ccc(Cn2cc(-c3ccc(-c4ccc(O)cc4)cc3)nn2)c([N+](=O)[O-])c1,inactive,10000.0
CHEMBL2042362,O=C(O)c1ccc(Cn2cc(-c3ccc(-c4cccs4)cc3)nn2)c([N+](=O)[O-])c1,intermediate,5500.0
CHEMBL2042361,O=C(O)c1ccc(Cn2cc(-c3ccc(-c4ccccc4COc4cc(C(F)(F)F)ccc4Cl)cc3)nn2)c([N+](=O)[O-])c1,intermediate,1200.0
CHEMBL2042360,COc1cc(-c2ccc(-c3cn(Cc4ccc(C(=O)O)cc4[N+](=O)[O-])nn3)cc2)cc(OC)c1OC,inactive,10000.0
CHEMBL2042359,O=C(O)c1ccc(Cn2cc(-c3ccc(-c4cccc(O)c4)cc3)nn2)c([N+](=O)[O-])c1,inactive,10000.0
CHEMBL2042358,O=C(O)c1cccc(-c2ccc(-c3cn(Cc4ccc(C(=O)O)cc4[N+](=O)[O-])nn3)cc2)c1,inactive,10000.0
CHEMBL2042357,O=C(O)c1ccc(Cn2cc(-c3ccc(-c4ccccc4C(=O)O)cc3)nn2)c([N+](=O)[O-])c1,inactive,10000.0
CHEMBL2042356,CN(C)c1ccc2cc(S(=O)(=O)Nc3ccc(-c4ccc(-c5cn(Cc6ccc(C(=O)O)cc6[N+](=O)[O-])nn5)cc4)cc3)ccc2c1,inactive,10000.0
CHEMBL2042355,Nc1ccc(-c2ccc(-c3cn(Cc4ccc(C(=O)O)cc4[N+](=O)[O-])nn3)cc2)cc1,inactive,10000.0
CHEMBL2042354,O=C(O)c1ccc(Cn2cc(-c3ccc(-c4cccc(C(=O)N5CCOCC5)c4)cc3)nn2)c([N+](=O)[O-])c1,inactive,10000.0
CHEMBL2042353,COc1ccc(-c2ccc(-c3cn(Cc4ccc(C(=O)O)cc4[N+](=O)[O-])nn3)cc2)cc1CN1CCOCC1,inactive,10000.0
CHEMBL1688763,O=C(O)c1ccc(Cn2cc(-c3ccc(-c4ccccc4)cc3)nn2)c([N+](=O)[O-])c1,intermediate,3200.0
CHEMBL2046486,CCCc1nc2ccc(NC(=O)c3ccccc3C)cc2c(=O)n1Cc1cccc(Cl)c1,active,260.0
CHEMBL2046484,CCCc1nc2ccc(NC(=O)c3c(F)cccc3Cl)cc2c(=O)n1Cc1cccc(Cl)c1,active,370.0
CHEMBL2046483,CCCc1nc2ccc(NC(=O)c3ccccc3Cl)cc2c(=O)n1Cc1ccccc1Cl,active,180.0
CHEMBL2046481,CCCc1nc2ccc(NC(=O)c3ccccc3Cl)cc2c(=O)n1Cc1cccc(Cl)c1,active,360.0
CHEMBL2046480,CCCc1nc2ccc(NC(=O)c3ccccc3Cl)cc2c(=O)n1Cc1ccc(-c2ccccc2)cc1,active,220.0
CHEMBL2046478,CCCc1nc2ccc(NC(=O)c3ccccc3Cl)cc2c(=O)n1Cc1ccc(-c2cccc(OC)c2)cc1,active,210.0
CHEMBL2049148,CCCc1nc2ccc(NC(=O)c3ccccc3Cl)cc2c(=O)n1Cc1ccc(-c2ccc(Cl)cc2)cc1,active,180.0
CHEMBL571026,CCCc1nc2ccc(NC(=O)c3ccccc3Cl)cc2c(=O)n1Cc1ccc(-c2cccc(Cl)c2)cc1,active,130.0
CHEMBL1087267,O=C(Nc1ccc(-c2ccc(Cl)c(Cl)c2)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1,active,16.5
CHEMBL2071516,O=C1OC(O)C(c2ccc(C(=O)Nc3ccccc3)cc2)=C1Br,active,900.0
CHEMBL2071517,O=C1OC(O)C(c2ccc(C(=O)NCc3ccccc3)cc2)=C1Br,intermediate,5600.0
CHEMBL390538,O=C1OC(O)C(c2cc3ccccc3s2)=C1Br,inactive,10000.0
CHEMBL2147415,COc1cc(O)ccc1-c1cc2cc(CCCO)ccc2o1,inactive,50000.0
